event_date,event_timestamp,event_name,event_value_in_usd,user_id,user_pseudo_id,user_first_touch_timestamp,category,mobile_model_name,mobile_brand_name,operating_system,language,is_limited_ad_tracking,browser,browser_version,country,medium,name,traffic_source,platform,total_item_quantity,purchase_revenue_in_usd,refund_value_in_usd,shipping_value_in_usd,tax_value_in_usd,transaction_id,page_title,page_location,source,page_referrer,campaign
20201102,1604301262315699,view_item,,,10749006.9677207790,1604300944898348,tablet,iPad,Apple,iOS,,No,Chrome,87.0,India,cpc,<Other>,google,WEB,1,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids?,
20210126,1611631596032724,scroll,,,6667011.7766683115,1611631591696740,tablet,iPad,Apple,iOS,en-us,No,Safari,604,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201113,1605265557913172,page_view,,,38611878.6082261472,1605265382094220,tablet,iPad,Apple,iOS,,No,Safari,14.0,United States,cpc,<Other>,google,WEB,,,,,,,Frequently Asked Questions,https://shop.googlemerchandisestore.com/store-policies/frequently-asked-questions/,shop.googlemerchandisestore.com,,(referral)
20201230,1609298996401601,session_start,,,4648610.9100937878,1609298996401601,tablet,iPad,Apple,Web,en-us,No,Safari,604,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201130,1606772222199812,view_item,,,4926967.9214815392,1606772105762497,tablet,iPad,Apple,Web,en-us,No,Safari,604,United States,cpc,<Other>,google,WEB,,,,,,(not set),Eco-Friendly | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly,,https://shop.googlemerchandisestore.com/store.html?,
20210125,1611566975393026,scroll,,,12913592.1466233839,1611566804870404,tablet,iPad,Apple,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201104,1604499349537848,view_promotion,,,6901086.2897935769,1604499343510018,tablet,iPad,Apple,iOS,,No,Safari,604,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20210102,1609581478006110,first_visit,,,1849787.1417367270,1609581478006110,tablet,iPad,Apple,iOS,en-us,No,Safari,<Other>,Canada,cpc,<Other>,google,WEB,,,,,,,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Hoodie+Black,,,
20210125,1611567014398706,scroll,,,12913592.1466233839,1611566804870404,tablet,iPad,Apple,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,shop.googlemerchandisestore.com,,(referral)
20210125,1611543347490428,page_view,,,9147654.5083257169,1611543347490428,tablet,iPad,Apple,Web,en-us,No,Chrome,87.0,Spain,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,google,,(organic)
20201127,1606444410806511,user_engagement,,,21448101.4059911419,1593848765738181,tablet,iPad,Apple,iOS,,No,Safari,<Other>,Malaysia,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201117,1605609827342442,view_item,,,2449095.1075128295,1605609274381693,tablet,iPad,Apple,Web,,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,(not set),YouTube Twill Sandwich Cap Black,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Twill+Cap+Sandwich+Black,,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube?,
20201203,1607032833792755,page_view,,,1216903593.9294640345,1607032612796311,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20201202,1606876807246020,user_engagement,,,4780398.5191744032,1606875986739417,tablet,iPad,Apple,Web,,No,Chrome,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201102,1604349538323738,page_view,,,87612170.3891359864,1594285222712016,tablet,iPad,Apple,Web,,No,Safari,14.0,Sri Lanka,cpc,<Other>,google,WEB,,,,,,,Womens | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,shop.googlemerchandisestore.com,,(referral)
20210107,1609994192727372,scroll,,,42844009.6522015685,1609994159898660,tablet,iPad,Apple,iOS,,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20210110,1610295481069752,user_engagement,,,87497448.1153298175,1610295383534886,tablet,iPad,Apple,iOS,,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Google Decal,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Google+4in+Decal,google,,<Other>
20210127,1611737898791067,page_view,,,7325102.9576160011,1611737898791067,tablet,iPad,Apple,Web,en,No,Safari,604,Austria,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,<Other>,,(referral)
20201209,1607514071930768,user_engagement,,,2720694.8636275350,1607353005473641,tablet,iPad,Apple,iOS,,No,Safari,<Other>,Poland,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube,,,
20201217,1608237591587033,session_start,,,16272274.3067840734,1607470102100388,tablet,iPad,Apple,iOS,,No,Safari,<Other>,Spain,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,,
20201214,1607947307982864,page_view,,,1760327.1126266238,1607947307982864,tablet,iPad,Apple,iOS,en-gb,No,Safari,14.0,Greece,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20210125,1611566804870404,page_view,,,12913592.1466233839,1611566804870404,tablet,iPad,Apple,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,(organic)
20201216,1608106333031105,page_view,,,51569436.3499534105,1608104898057893,tablet,iPad,Apple,Web,,No,Chrome,86.0,France,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,google,,<Other>
20201122,1606041876823987,session_start,,,4428666.8420796284,1606041876823987,tablet,iPad,Apple,iOS,en-us,No,Safari,604,United Kingdom,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201117,1605609820656953,user_engagement,,,2449095.1075128295,1605609274381693,tablet,iPad,Apple,Web,,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20201216,1608149937495613,view_item,,,1366955.3869777859,1608075034810362,tablet,iPad,Apple,iOS,en-us,No,Safari,604,United Kingdom,cpc,<Other>,google,WEB,,,,,,(not set),Notebooks | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks,shop.googlemerchandisestore.com,,(referral)
20201127,1606444660138602,user_engagement,,,21448101.4059911419,1593848765738181,tablet,iPad,Apple,iOS,,No,Safari,<Other>,Malaysia,cpc,<Other>,google,WEB,,,,,,,Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle?,(referral)
20210101,1609510062833490,scroll,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,google,https://shop.googlemerchandisestore.com/basket.html?,<Other>
20210101,1609509056451109,view_item,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/store.html,google,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google?,<Other>
20210109,1610217895606109,page_view,,,2981614260.6364966463,,tablet,iPad,Apple,iOS,en-us,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,,,
20201121,1605995408713715,session_start,,,19821549.4068734601,1605995408713715,tablet,iPad,Apple,iOS,,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Hoodie+Black,,,
20201119,1605775120082171,scroll,,,69737071.8389128118,1605775081769278,tablet,iPad,Apple,Web,en-gb,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20210107,1610043450614614,user_engagement,,,7447259.5967715859,1610043036107103,tablet,iPad,Apple,Web,en-us,No,Chrome,87.0,Chile,cpc,<Other>,google,WEB,,,,,,,#IamRemarkable | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/I+am+Remarkable,,,
20210101,1609509169850219,view_promotion,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/store.html,,https://shop.googlemerchandisestore.com/registersuccess.html?,
20210126,1611631602122262,page_view,,,6667011.7766683115,1611631591696740,tablet,iPad,Apple,iOS,en-us,No,Safari,604,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201109,1604899745404682,user_engagement,,,49303928.7417137391,1604899739130295,tablet,iPad,Apple,Web,,No,Safari,13.1,Poland,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201105,1604616289708579,scroll,,,5601768.5918983442,1604615669923793,tablet,iPad,Apple,Web,,No,Safari,604,India,cpc,<Other>,google,WEB,,,,,,,Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,,https://shop.googlemerchandisestore.com/yourinfo.html?,
20210107,1610043524208953,page_view,,,7447259.5967715859,1610043036107103,tablet,iPad,Apple,Web,en-us,No,Chrome,87.0,Chile,cpc,<Other>,google,WEB,,,,,,,#IamRemarkable | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/I+am+Remarkable,,,
20210115,1610672277910467,user_engagement,,,55609415.9526840061,1610672266745181,tablet,iPad,Apple,Web,,No,Chrome,86.0,Taiwan,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201206,1607247954895095,page_view,,,65719817.3437970431,1607247935842989,tablet,iPad,Apple,Web,en-us,No,Chrome,87.0,Italy,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201209,1607508798042987,session_start,,,84401588.0179459343,1607508798042987,tablet,iPad,Apple,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210131,1612087127017035,page_view,,,19286101.5018310973,1612087125403718,tablet,iPad,Apple,iOS,en-us,No,Safari,14.0,Canada,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201205,1607141367969348,page_view,,,65075077.3462683174,1607141331314125,tablet,iPad,Apple,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201117,1605609365558845,user_engagement,,,2449095.1075128295,1605609274381693,tablet,iPad,Apple,Web,,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,shop.googlemerchandisestore.com,,(referral)
20210101,1609509434623467,add_to_cart,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/store.html,,https://shop.googlemerchandisestore.com/store.html?,
20210101,1609509416552495,add_to_cart,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/store.html,,https://shop.googlemerchandisestore.com/store.html?,
20201102,1604301521346860,user_engagement,,,10749006.9677207790,1604300944898348,tablet,iPad,Apple,iOS,,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks?,(referral)
20210127,1611765857721987,page_view,,,80147916.2873575147,1611765360375518,tablet,iPad,Apple,iOS,en-us,No,Safari,604,Spain,cpc,<Other>,google,WEB,,,,,,,Google Cloud Pen,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Google+Cloud+Pen,,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery?,
20210101,1609509935155417,add_to_cart,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/store.html,,https://shop.googlemerchandisestore.com/store.html?,
20210129,1611947699173849,add_shipping_info,,,48117822.0979250402,1611947434062355,tablet,iPad,Apple,iOS,es-es,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,(not set),Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,,https://shop.googlemerchandisestore.com/signin.html?,
20210126,1611700728526271,view_item,,,16809249.3669733605,1611700528504310,tablet,iPad,Apple,Web,en,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/New?,(referral)
20201124,1606224253092197,scroll,,,5804409.2972682483,1585497856443593,tablet,iPad,Apple,iOS,en-us,No,Safari,604,Turkey,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,,(referral)
20210110,1610295394194283,view_item,,,87497448.1153298175,1610295383534886,tablet,iPad,Apple,iOS,,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,(not set),Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,,
20201105,1604616125519570,page_view,,,5601768.5918983442,1604615669923793,tablet,iPad,Apple,Web,,No,Safari,604,India,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,shop.googlemerchandisestore.com,,(referral)
20201228,1609196432455288,first_visit,,,84044457.3814781875,1609196432455288,tablet,iPad,Apple,iOS,en-us,No,Chrome,87.0,Taiwan,cpc,<Other>,google,WEB,,,,,,,Google Dino Game Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee,,,
20210127,1611728548978651,page_view,,,26670512.5441824247,1611728408357049,tablet,iPad,Apple,iOS,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/registersuccess.html,,https://shop.googlemerchandisestore.com/register.html?,
20201204,1607107753289438,scroll,,,44323462.6515621477,1607107150935606,tablet,iPad,Apple,iOS,,No,Chrome,87.0,Vietnam,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,<Other>
20210101,1609509409203017,view_item,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/store.html,google,https://shop.googlemerchandisestore.com/store.html?,<Other>
20201206,1607248010878910,user_engagement,,,65719817.3437970431,1607247935842989,tablet,iPad,Apple,Web,en-us,No,Chrome,87.0,Italy,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,googlemerchandisestore.com,,(referral)
20201216,1608105168425796,page_view,,,51569436.3499534105,1608104898057893,tablet,iPad,Apple,Web,,No,Chrome,86.0,France,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/Imagine,,,
20210123,1611418548777691,scroll,,,52922729.3032397682,1611418341007830,tablet,iPad,Apple,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20210125,1611566975393026,page_view,,,12913592.1466233839,1611566804870404,tablet,iPad,Apple,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201207,1607372248913577,page_view,,,74822474.1728748721,1607372248913577,tablet,iPad,Apple,Web,,No,Safari,<Other>,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,google,,<Other>
20201208,1607457339177533,first_visit,,,6657847.3247359860,1607457339177533,tablet,iPad,Apple,Web,en-us,No,Safari,604,India,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20201208,1607410746643825,session_start,,,64964119.7505001436,1607410746643825,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210125,1611575976069618,page_view,,,91744565.7385474292,1611575976069618,tablet,iPad,Apple,iOS,,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210108,1610133870160488,scroll,,,8978225.5381062144,1610133866965582,tablet,iPad,Apple,iOS,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201210,1607618375486335,page_view,,,3195011.9509252599,1607618375486335,tablet,iPad,Apple,Web,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20210127,1611737955247546,scroll,,,7325102.9576160011,1611737898791067,tablet,iPad,Apple,Web,en,No,Safari,604,Austria,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/?,(referral)
20210101,1609509209214158,user_engagement,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,google,https://shop.googlemerchandisestore.com/Google+Redesign/New?,<Other>
20210101,1609509240104838,page_view,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,https://shop.googlemerchandisestore.com/store.html?,
20210126,1611663782619031,scroll,,,29363681.0327566274,1611663741927501,tablet,iPad,Apple,iOS,,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,,
20201102,1604300969211041,user_engagement,,,10749006.9677207790,1604300944898348,tablet,iPad,Apple,iOS,,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201123,1606146129501466,view_promotion,,,1665742.5939276510,1601370165254863,tablet,iPad,Apple,Web,en-us,No,Safari,14.0,Canada,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,<Other>,,(referral)
20210126,1611692370689329,user_engagement,,,77283559.2609941295,1611692357056813,tablet,iPad,Apple,Web,,No,Safari,14.0,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201214,1607980024843639,page_view,,,28151140.5286516710,1607980024843639,tablet,iPad,Apple,Web,en-gb,No,Safari,604,Netherlands,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,google,,<Other>
20210101,1609509150982939,user_engagement,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,,Google Zip Hoodie F/C,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Zip+Hoodie+FC,google,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google?,<Other>
20210121,1611236303288073,user_engagement,,,76723540.5412225242,1611236261794538,tablet,iPad,Apple,iOS,en-us,No,Chrome,87.0,Vietnam,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201203,1606975290590674,page_view,,,8594515996.8061100911,1606975091694697,tablet,iPad,Apple,Web,en-us,No,Safari,14.0,United States,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,shop.googlemerchandisestore.com,,(referral)
20201104,1604451962368004,user_engagement,,,82812305.4859345893,1604451069171006,tablet,iPad,Apple,iOS,,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand,,https://shop.googlemerchandisestore.com/store.html?,
20201104,1604451412517518,view_item,,,82812305.4859345893,1604451069171006,tablet,iPad,Apple,iOS,,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,(not set),Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,https://shop.googlemerchandisestore.com/Google+Redesign/New?,
20201129,1606663437407047,view_item,,,4267211.7358043955,1606663297227476,tablet,iPad,Apple,iOS,en-us,No,Safari,14.0,Italy,cpc,<Other>,google,WEB,,,,,,(not set),Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201126,1606424134327691,page_view,,,91438420.7975736637,1606424052827380,tablet,iPad,Apple,iOS,en-us,No,Safari,604,United States,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20210101,1609509553422211,add_to_cart,,,53104811.8176614311,1609508579401920,tablet,iPad,Apple,Web,en-us,No,Chrome,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/store.html,,https://shop.googlemerchandisestore.com/store.html?,
20201230,1609299001441156,view_promotion,,,4648610.9100937878,1609298996401601,tablet,iPad,Apple,Web,en-us,No,Safari,604,India,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20201113,1605265493496938,page_view,,,38611878.6082261472,1605265382094220,tablet,iPad,Apple,iOS,,No,Safari,14.0,United States,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/?,(referral)
20210128,1611853199976374,user_engagement,,,64401056.5682379062,1611853160580112,tablet,iPad,Apple,iOS,en-us,No,Safari,604,United States,cpc,<Other>,google,WEB,,,,,,,Google Cloud | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google+Cloud,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20210127,1611728559197261,user_engagement,,,26670512.5441824247,1611728408357049,tablet,iPad,Apple,iOS,,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/registersuccess.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/register.html?,(referral)
20201130,1606736816467042,user_engagement,,,62951233.8536867273,1606736812945240,tablet,iPad,Apple,Web,en-ca,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20210110,1610322754453810,session_start,,,25027203.0811538088,1610322754453810,tablet,iPad,Apple,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201204,1607109203104613,view_item,,,44323462.6515621477,1607107150935606,tablet,iPad,Apple,iOS,,No,Chrome,87.0,Vietnam,cpc,<Other>,google,WEB,,,,,,(not set),Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery?,
20201223,1608714359932887,user_engagement,,,33540473.5091627199,1608714322227880,tablet,iPad,Apple,iOS,,No,Safari,14.0,Czechia,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20210107,1610043516825508,user_engagement,,,7447259.5967715859,1610043036107103,tablet,iPad,Apple,Web,en-us,No,Chrome,87.0,Chile,cpc,<Other>,google,WEB,,,,,,,Google | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Google,google,,<Other>
20210126,1611663786475388,page_view,,,29363681.0327566274,1611663741927501,tablet,iPad,Apple,iOS,,No,Safari,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Writing | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Writing,,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers?,
20201211,1607683957720296,scroll,,,8554672.4993438493,1607683877168865,tablet,iPad,Apple,Web,en-gb,No,Safari,604,United States,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/asearch.html?,(referral)
20201216,1608106029593291,scroll,,,51569436.3499534105,1608104898057893,tablet,iPad,Apple,Web,,No,Chrome,86.0,France,cpc,<Other>,google,WEB,,,,,,,Google Cotopaxi Shell,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cotopaxi+Shell,google,,<Other>
